id,first_name,middle_name,last_name,email,address_line_1,address_line_2,address_village,address_zip,ID_type,ID_num,date_issued,date_expired,height,weight,hair,eye,sex,class,endorsements,restrictions,dob
759,Teresa,Cynthia,Perry,cperryl2@cafepress.com,831 Hermina Hill,1 Claremont Alley,Mangilao,96915,Guam ID Card,10204110847,3/2/2003,9/14/2005,5.875,250.29,Fuscia,Mauv,Female,Chauffeur,ABCDE,ZYX,8/7/1971
760,James,Frank,Banks,fbanksl3@weibo.com,86 Holy Cross Center,800 6th Center,Chalan Pago/Ordot,96928,Guam Drivers License,2541853295,4/19/1955,12/3/1955,7.157,342.09,Yellow,Blue,Male,Operator,ABCDE,Z,12/25/1959
761,Lisa,Tina,Reynolds,treynoldsl4@bizjournals.com,1 Waubesa Point,670 Melby Pass,Piti,96916,Guam ID Card,8696897257,12/13/2006,5/26/1950,6.686,328.01,Mauv,Green,Female,Chauffeur,ABC,ZY,8/7/1952
762,Cheryl,Irene,Ramos,iramosl5@telegraph.co.uk,94 Sundown Alley,71 Waxwing Court,inajana,96916,Guam ID Card,2645938922,12/12/1931,3/6/1995,5.748,365.95,Green,Blue,Female,Chauffeur,ABCD,ZY,1/1/1957
763,Jerry,Paul,Sanders,psandersl6@amazon.de,044 Gulseth Drive,93 Luster Park,Mangilao,96921,Guam ID Card,5765465534,1/21/1960,11/20/1943,6.138,339.74,Puce,Orange,Male,Chauffeur,ABCDE,ZYX,4/25/2003
764,Elizabeth,Evelyn,Frazier,efrazierl7@deviantart.com,0346 Cordelia Terrace,1 Orin Avenue,Tamuning,96932,Guam ID Card,3571084309,9/22/1952,3/23/1966,5.12,155.72,Yellow,Fuscia,Female,Operator,ABCDE,ZY,5/5/1971
765,Keith,Ronald,Richards,rrichardsl8@usda.gov,149 Packers Plaza,0061 Moulton Avenue,Agana Hts.,96922,Guam ID Card,3208156366,7/19/1966,10/28/1969,7.619,322.48,Orange,Puce,Male,Operator,ABCDE,ZYX,9/7/1978
766,Dorothy,Kathleen,Griffin,kgriffinl9@phpbb.com,37 Monica Junction,2 Dorton Junction,Talofofo,96921,Guam ID Card,8919657773,1/8/1926,10/29/1920,6.859,199.55,Turquoise,Crimson,Female,Master,A,ZYX,10/5/2000
767,Judy,Teresa,Schmidt,tschmidtla@wisc.edu,51 Forster Park,1 Westridge Pass,Mangilao,96913,Guam Drivers License,2820588099,8/26/1987,2/6/2009,6.875,324.36,Maroon,Goldenrod,Female,Chauffeur,ABC,Z,7/18/1990
768,Clarence,Lawrence,Mason,lmasonlb@theglobeandmail.com,66943 Johnson Street,3046 Hagan Place,Umatac,96921,Guam Drivers License,2860965635,8/15/1945,1/4/1929,6.724,350.58,Purple,Aquamarine,Male,Master,ABCD,ZY,6/5/2002
769,Russell,Carlos,Morris,cmorrislc@edublogs.org,8042 Erie Place,031 Drewry Road,Dededo,96925,Guam ID Card,9442739327,8/2/1941,8/27/1963,4.804,287.29,Purple,Teal,Male,Operator,ABCDE,ZY,9/24/1972
770,Chris,Bruce,Rogers,brogersld@engadget.com,9747 Karstens Alley,0 Mifflin Point,Barrigada,96910,Guam Drivers License,9044287198,5/12/1955,12/4/2001,7.749,192.54,Blue,Blue,Male,Master,ABCDE,ZY,2/14/1961
771,Tina,Ann,Perez,aperezle@icq.com,385 Hansons Pass,69224 Rigney Road,Piti,96929,Guam Drivers License,10680943397,1/6/1935,1/25/1933,7.775,241.66,Pink,Violet,Female,Operator,A,ZY,1/20/1995
772,Aaron,Keith,West,kwestlf@house.gov,80773 Sutherland Center,0761 Drewry Hill,Tamuning,96915,Guam Drivers License,4179334417,10/14/1952,7/29/1953,4.012,95.32,Purple,Aquamarine,Male,Operator,A,ZYX,6/7/1955
773,William,Sean,James,sjameslg@google.es,83 Brown Crossing,03 New Castle Drive,Merizo,96914,Guam ID Card,11202221086,10/21/1941,12/7/1944,5.97,133.0,Teal,Turquoise,Male,Operator,ABC,ZYX,8/30/1970
774,Jimmy,Patrick,Stewart,pstewartlh@ed.gov,3 Butternut Junction,8060 Old Shore Point,Tamuning,96915,Guam ID Card,5324480453,2/25/1982,7/31/1944,7.338,268.84,Violet,Khaki,Male,Operator,A,ZY,9/25/1983
775,Marilyn,Virginia,Carpenter,vcarpenterli@meetup.com,9064 Riverside Lane,06 Browning Point,Hagtna,96931,Guam ID Card,3782584475,2/26/1923,2/11/2014,6.729,262.46,Yellow,Teal,Female,Chauffeur,A,ZY,5/3/2014
776,Kathleen,Christine,Gomez,cgomezlj@accuweather.com,1889 Westerfield Road,5 Delaware Way,Hagtna,96914,Guam Drivers License,6956700609,9/29/1998,7/1/1965,7.107,166.43,Orange,Mauv,Female,Master,AB,ZY,4/21/1962
777,Juan,Matthew,Ford,mfordlk@fotki.com,31697 Westport Drive,6246 Spaight Avenue,inajana,96917,Guam ID Card,3842002367,12/30/1994,5/15/2009,4.912,78.18,Fuscia,Pink,Male,Master,ABC,Z,5/2/1982
778,Cynthia,Margaret,Nichols,mnicholsll@netscape.com,07993 Oneill Lane,14 Dovetail Terrace,Asan/Maina,96913,Guam Drivers License,11035548443,10/20/1953,9/12/1982,5.466,104.12,Teal,Mauv,Female,Master,ABCDE,ZYX,1/18/1991
779,Ashley,Norma,Wood,nwoodlm@utexas.edu,77 Stoughton Way,2815 Waubesa Center,Agat,"",Guam Drivers License,8667779796,10/16/1968,9/26/1955,5.281,114.12,Turquoise,Aquamarine,Female,Master,AB,Z,7/25/1993
780,Margaret,Ruth,Alexander,ralexanderln@microsoft.com,5501 Park Meadow Way,7 Green Ridge Pass,Mangilao,96932,Guam ID Card,2255697870,1/18/1916,7/17/2001,7.39,279.5,Purple,Aquamarine,Female,Chauffeur,A,ZYX,3/16/1952
781,Philip,Martin,Alexander,malexanderlo@aol.com,00126 Bellgrove Park,27 6th Point,Talofofo,96922,Guam Drivers License,5483276928,12/4/1993,5/17/1982,5.997,353.91,Orange,Aquamarine,Male,Chauffeur,ABC,ZYX,3/26/1986
782,Laura,Ann,Meyer,ameyerlp@fema.gov,6917 Monica Lane,6 Tennyson Pass,Tamuning,96929,Guam ID Card,6314239602,8/26/2003,3/27/1929,5.048,166.32,Indigo,Pink,Female,Chauffeur,ABC,Z,5/24/2009
783,Carl,Jeremy,Reyes,jreyeslq@dell.com,34 Hallows Center,2520 Portage Plaza,Mangilao,96923,Guam Drivers License,6781499596,1/31/1932,4/10/1963,4.308,206.08,Pink,Indigo,Male,Master,AB,ZY,11/19/1963
784,Anna,Janet,Ramirez,jramirezlr@livejournal.com,87 Grasskamp Way,63 Armistice Road,Piti,96926,Guam Drivers License,8192101521,6/29/1949,8/23/2002,6.205,210.96,Blue,Khaki,Female,Operator,ABCDE,ZY,5/11/2007
785,Kenneth,Clarence,Kennedy,ckennedyls@washington.edu,8638 Sutteridge Place,1396 Stone Corner Plaza,Santa Rita,96926,Guam Drivers License,3869824141,10/28/1993,8/10/1935,4.286,291.78,Indigo,Red,Male,Operator,AB,ZYX,7/8/1971
786,Carolyn,Ann,Cunningham,acunninghamlt@oracle.com,0204 Hauk Circle,06884 Shoshone Trail,Yona,96915,Guam Drivers License,6146110309,1/23/1997,1/4/1947,5.236,363.4,Purple,Orange,Female,Operator,A,Z,6/9/1965
787,Anna,Mildred,Clark,mclarklu@springer.com,381 Cambridge Point,52029 Glendale Road,Santa Rita,96914,Guam ID Card,5620937628,8/2/1946,5/24/2000,6.96,187.21,Maroon,Violet,Female,Master,AB,ZY,10/26/1963
788,Jessica,Jessica,Wells,jwellslv@adobe.com,27313 Anniversary Road,13 Mendota Point,Mangilao,96925,Guam Drivers License,1261218679,8/17/1985,10/6/1955,5.137,265.22,Mauv,Green,Female,Master,ABCDE,Z,7/6/1973
789,Judith,Mary,Richards,mrichardslw@bravesites.com,4 Summer Ridge Parkway,3 Hoepker Junction,Chalan Pago/Ordot,96930,Guam Drivers License,6295729911,5/15/1979,5/17/2001,5.251,302.64,Maroon,Teal,Female,Master,ABC,ZYX,11/4/1973
790,Ryan,Bruce,Ross,brosslx@cbc.ca,23 Village Green Court,3 Farmco Center,Mangilao,96929,Guam ID Card,1225651768,6/26/1997,11/10/1983,6.589,291.28,Orange,Blue,Male,Master,ABC,ZY,1/28/1950
791,Lori,Barbara,Burke,bburkely@squidoo.com,7124 Buell Pass,262 Canary Plaza,inajana,96913,Guam ID Card,1293550890,5/27/1939,9/23/1937,4.042,347.04,Mauv,Purple,Female,Master,ABCD,ZY,8/7/2001
792,Annie,Judith,Ray,jraylz@free.fr,457 Lindbergh Point,18 Crest Line Crossing,Barrigada,96915,Guam ID Card,3238132734,8/31/1955,2/9/1952,6.777,335.46,Purple,Green,Female,Operator,A,ZY,1/5/2001
793,Virginia,Betty,Ray,braym0@vimeo.com,895 Miller Drive,8 Waxwing Circle,Asan/Maina,96930,Guam Drivers License,3447856871,5/30/1992,12/7/1962,5.297,230.66,Purple,Mauv,Female,Master,AB,Z,9/18/1973
794,Samuel,Harold,Bradley,hbradleym1@timesonline.co.uk,48 Jana Center,90 Porter Hill,Mongmong/Toto/Maite,96925,Guam ID Card,7318404820,3/24/2002,5/10/1991,7.947,218.7,Violet,Goldenrod,Male,Chauffeur,ABCD,ZY,6/7/1986
795,Nicholas,Russell,Watkins,rwatkinsm2@loc.gov,22 High Crossing Terrace,866 Buena Vista Alley,Tamuning,96916,Guam Drivers License,7874636006,1/7/1940,3/19/1928,7.937,288.89,Turquoise,Purple,Male,Chauffeur,AB,ZY,10/28/2011
796,Phyllis,Rebecca,Hunt,rhuntm3@mlb.com,67150 Spaight Center,02 Dorton Circle,Talofofo,96930,Guam ID Card,8448770516,7/19/1928,2/16/1975,4.617,78.23,Pink,Mauv,Female,Chauffeur,ABCD,ZY,3/15/1976
797,Ronald,Benjamin,Miller,bmillerm4@guardian.co.uk,51 Rusk Road,6962 Dexter Place,Yigo,96932,Guam Drivers License,10300617177,3/19/1944,10/28/1991,7.332,263.64,Teal,Orange,Male,Master,A,ZY,6/29/1958
798,Ronald,Alan,Turner,aturnerm5@woothemes.com,6 Dennis Way,3354 Nobel Drive,Agat,96928,Guam ID Card,9798485478,5/6/1944,8/26/1954,4.061,155.43,Purple,Pink,Male,Operator,ABC,ZY,10/5/1995
799,Joe,Howard,Reynolds,hreynoldsm6@oaic.gov.au,51115 Linden Drive,4143 Nobel Alley,inajana,96917,Guam Drivers License,8298894885,7/20/1977,11/13/1971,7.763,199.96,Fuscia,Turquoise,Male,Chauffeur,ABC,ZY,10/8/2001
800,Lois,Stephanie,Austin,saustinm7@wikimedia.org,35 Ridge Oak Center,4 Memorial Parkway,Barrigada,96922,Guam Drivers License,6889985787,5/22/1982,1/10/1920,5.302,78.23,Maroon,Teal,Female,Operator,A,ZY,2/12/2014
801,Sean,Carl,Lee,cleem8@paginegialle.it,05209 Graceland Terrace,914 Chive Plaza,Yigo,96921,Guam Drivers License,8623980802,2/17/1956,6/16/1921,7.202,330.2,Maroon,Goldenrod,Male,Chauffeur,AB,Z,1/12/1965
802,Anne,Susan,Hill,shillm9@slashdot.org,1 Warner Place,734 Buell Crossing,Piti,96926,Guam Drivers License,4147876966,8/15/1946,8/15/1967,6.715,224.29,Orange,Pink,Female,Chauffeur,ABC,ZY,9/22/1991
803,Johnny,Brian,Hunter,bhunterma@unblog.fr,1 Novick Center,01 Artisan Parkway,Merizo,96918,Guam Drivers License,11003262644,10/6/1921,6/23/1921,4.521,88.4,Red,Aquamarine,Male,Chauffeur,ABCD,ZYX,3/18/2008
804,Rose,Ruby,Hernandez,rhernandezmb@canalblog.com,30948 Sunfield Way,755 Marcy Junction,Yigo,96923,Guam ID Card,8532381463,9/24/1989,2/26/1924,6.649,85.45,Yellow,Red,Female,Operator,A,ZYX,9/14/2012
805,Jennifer,Susan,Hayes,shayesmc@mozilla.org,6299 Lukken Parkway,30 Trailsway Court,Yona,96916,Guam ID Card,4984382476,4/8/1961,1/27/2002,5.472,75.2,Teal,Yellow,Female,Chauffeur,ABCD,ZYX,3/13/1968
806,Nancy,Andrea,Larson,alarsonmd@canalblog.com,3609 Stone Corner Avenue,396 Sherman Terrace,Agana Hts.,96917,Guam ID Card,11000387940,12/3/1999,6/24/1943,7.402,162.19,Red,Maroon,Female,Operator,ABC,Z,8/14/2000
807,Frank,Clarence,Crawford,ccrawfordme@cmu.edu,7790 Farmco Crossing,22621 Waxwing Park,Asan/Maina,96913,Guam Drivers License,2624337571,4/28/1916,6/29/1930,6.487,249.69,Turquoise,Crimson,Male,Master,ABCD,ZY,4/22/1991
808,Cheryl,Kathryn,Fields,kfieldsmf@nih.gov,19494 Cherokee Road,7322 Loomis Court,Chalan Pago/Ordot,96928,Guam Drivers License,10725872901,10/29/1990,12/22/1983,4.942,268.27,Violet,Mauv,Female,Operator,AB,Z,4/10/1971
809,Kathryn,Kathryn,Henderson,khendersonmg@t-online.de,351 Darwin Junction,8 Clarendon Junction,Talofofo,96916,Guam ID Card,2982103622,4/15/1977,9/26/2006,5.921,261.67,Puce,Fuscia,Female,Chauffeur,A,ZYX,2/23/1963
810,Eugene,Roy,Young,ryoungmh@nsw.gov.au,532 Logan Avenue,46 Clarendon Plaza,Umatac,96914,Guam Drivers License,4025730841,12/28/1981,11/7/1926,6.329,164.86,Khaki,Violet,Male,Chauffeur,ABCDE,ZY,4/3/1991
811,Steve,Raymond,Fox,rfoxmi@nifty.com,062 Meadow Ridge Point,953 Comanche Hill,Santa Rita,96932,Guam ID Card,2316603623,11/11/1935,9/16/1941,6.695,350.95,Crimson,Indigo,Male,Operator,ABCD,ZYX,3/23/1980
812,Paul,Brandon,Powell,bpowellmj@gnu.org,0009 Maryland Junction,2195 Messerschmidt Crossing,Inarajan,96913,Guam Drivers License,3496513527,4/21/1926,7/11/1928,4.731,215.06,Orange,Violet,Male,Chauffeur,A,ZYX,5/2/1979
813,Eric,Douglas,Ryan,dryanmk@yandex.ru,544 Morningstar Alley,26659 Kedzie Place,Umatac,96914,Guam Drivers License,8698726004,10/4/2007,3/16/1989,5.649,121.16,Purple,Orange,Male,Operator,ABCD,Z,3/22/2012
814,Ruth,Sarah,Johnston,sjohnstonml@archive.org,400 Cambridge Crossing,225 Cambridge Pass,Tamuning,96926,Guam Drivers License,2224732504,2/21/1938,3/6/1994,6.775,135.4,Orange,Pink,Female,Master,ABC,Z,5/13/1988
815,Brenda,Dorothy,Hall,dhallmm@bing.com,738 Russell Avenue,887 Dexter Trail,Umatac,96926,Guam ID Card,4555240474,4/9/2006,12/22/2000,4.206,254.15,Purple,Orange,Female,Master,ABCDE,ZY,1/10/1961
816,Anthony,Matthew,Scott,mscottmn@stumbleupon.com,73109 Luster Plaza,1599 Lotheville Pass,Dededo,96927,Guam Drivers License,6371123944,10/17/1953,1/8/2012,6.548,191.28,Indigo,Indigo,Male,Master,ABCDE,ZY,12/28/1969
817,Debra,Cynthia,Hansen,chansenmo@techcrunch.com,58885 Gateway Pass,64388 Michigan Crossing,Umatac,96911,Guam Drivers License,9098515849,5/12/2005,6/5/1983,4.162,182.59,Maroon,Fuscia,Female,Master,A,Z,10/17/1992
818,Henry,Raymond,Watson,rwatsonmp@deviantart.com,6565 Bowman Way,1 Oneill Point,Merizo,96926,Guam ID Card,11189871263,3/8/1988,2/29/1924,5.479,349.26,Aquamarine,Violet,Male,Master,ABCDE,ZYX,1/29/1984
819,Julie,Diane,Gardner,dgardnermq@hc360.com,9543 Petterle Lane,5514 Bluejay Circle,Inarajan,96922,Guam Drivers License,2869713031,6/29/1943,3/24/1961,4.733,100.57,Teal,Mauv,Female,Master,A,ZY,7/31/2008
820,Anne,Sara,Burns,sburnsmr@w3.org,619 Maple Wood Way,410 Northridge Trail,Umatac,96913,Guam Drivers License,10812401863,10/31/1989,5/13/1939,5.306,164.11,Goldenrod,Aquamarine,Female,Chauffeur,A,ZYX,11/20/1950
821,Emily,Mildred,Hanson,mhansonms@google.cn,43 Vidon Plaza,97181 Tomscot Crossing,Talofofo,"",Guam Drivers License,8658601326,8/25/1929,3/26/1938,7.326,290.54,Maroon,Mauv,Female,Chauffeur,ABCD,Z,12/18/1956
822,Jeffrey,Jerry,Mccoy,jmccoymt@ibm.com,458 Bobwhite Alley,9 Ridge Oak Place,Yona,96923,Guam Drivers License,8839280665,10/31/1948,6/9/1962,6.393,295.66,Teal,Pink,Male,Chauffeur,A,ZYX,2/17/1953
823,Benjamin,Kevin,Taylor,ktaylormu@ucoz.ru,87571 Atwood Terrace,857 Forest Point,Agat,96915,Guam ID Card,5326381389,3/10/1957,3/3/1977,7.89,107.73,Goldenrod,Purple,Male,Chauffeur,ABCDE,ZYX,3/13/1954
824,Jose,Chris,Little,clittlemv@dropbox.com,85086 Bunting Drive,07 Spohn Circle,Dededo,96914,Guam ID Card,10558010070,1/6/2006,9/12/1985,6.977,333.51,Violet,Purple,Male,Master,AB,ZY,8/27/1969
825,Philip,Gerald,Freeman,gfreemanmw@hp.com,7123 Cody Crossing,1568 Sheridan Street,Inarajan,96911,Guam Drivers License,9373592369,5/28/2003,3/14/2003,7.936,277.16,Red,Teal,Male,Chauffeur,A,ZY,2/3/2014
826,Brian,Steven,Simmons,ssimmonsmx@intel.com,2 Marcy Pass,01128 Almo Crossing,Umatac,96911,Guam Drivers License,8382321844,7/4/1954,4/8/1925,7.893,297.16,Fuscia,Indigo,Male,Operator,ABCDE,ZYX,3/18/1997
827,Thomas,Jason,Ferguson,jfergusonmy@nbcnews.com,7 Norway Maple Circle,2608 Scott Terrace,Mongmong/Toto/Maite,96919,Guam Drivers License,6262803895,2/1/1982,2/27/1960,5.171,217.01,Turquoise,Teal,Male,Operator,A,ZY,4/5/1965
828,Jessica,Evelyn,Jackson,ejacksonmz@gov.uk,15911 Carey Lane,93 Ohio Parkway,Chalan Pago/Ordot,96916,Guam ID Card,2550702030,1/6/1930,5/24/1933,5.965,109.19,Red,Turquoise,Female,Operator,AB,Z,10/21/1995
829,Deborah,Evelyn,Boyd,eboydn0@canalblog.com,2730 Melvin Lane,120 Algoma Plaza,Chalan Pago/Ordot,96915,Guam Drivers License,5573638619,12/2/1953,6/23/1984,5.583,234.42,Fuscia,Green,Female,Chauffeur,ABC,Z,10/3/1981
830,Janice,Kathryn,Kelley,kkelleyn1@vistaprint.com,56 Judy Avenue,9 Dovetail Court,Umatac,96917,Guam ID Card,9383538961,2/4/1922,12/18/1931,5.624,260.2,Purple,Yellow,Female,Master,ABCD,Z,5/7/2006
831,Kathleen,Diana,Henry,dhenryn2@ucla.edu,054 Daystar Parkway,4 Fairview Street,Tamuning,96910,Guam Drivers License,3218390502,9/29/1931,5/4/2003,7.52,145.2,Purple,Goldenrod,Female,Chauffeur,A,ZY,5/5/1979
832,Margaret,Norma,Patterson,npattersonn3@webmd.com,3 Schurz Avenue,0 Myrtle Hill,Umatac,96931,Guam Drivers License,10691958443,11/12/1917,1/10/1951,6.275,109.24,Violet,Fuscia,Female,Chauffeur,ABCDE,ZY,11/24/1990
833,Frank,Adam,Harper,aharpern4@google.de,31 Anniversary Point,91944 Fremont Plaza,Santa Rita,96928,Guam ID Card,1177375093,11/12/1993,3/22/2017,5.61,338.48,Mauv,Fuscia,Male,Master,AB,ZYX,3/9/1976
834,Todd,Kenneth,Ward,kwardn5@facebook.com,5 Garrison Center,18 Fuller Center,Dededo,96919,Guam ID Card,3070287484,5/15/1988,10/24/1963,7.15,171.97,Indigo,Maroon,Male,Master,ABCD,ZYX,6/10/2000
835,Wayne,Patrick,Hudson,phudsonn6@t.co,9505 Melvin Circle,33967 Bonner Place,Tamuning,96926,Guam Drivers License,1162363882,11/19/1936,3/1/1956,5.92,136.9,Orange,Crimson,Male,Chauffeur,ABCD,ZY,3/24/1973
836,Shirley,Nicole,Chapman,nchapmann7@state.gov,040 Annamark Park,6910 Atwood Parkway,Santa Rita,96912,Guam ID Card,6613688849,2/11/1994,1/1/1951,4.999,347.78,Turquoise,Yellow,Female,Chauffeur,ABC,ZYX,1/18/2004
837,Betty,Brenda,Taylor,btaylorn8@github.com,27969 Lawn Avenue,7 Russell Alley,Asan/Maina,96926,Guam ID Card,10736872063,11/1/1955,7/16/1966,6.596,304.24,Maroon,Puce,Female,Operator,AB,Z,11/12/2001
838,Jane,Anna,King,akingn9@miitbeian.gov.cn,55 Raven Circle,2825 Corben Street,Asan/Maina,96926,Guam ID Card,6181453824,7/8/1967,12/17/1986,5.16,179.73,Crimson,Mauv,Female,Operator,ABCDE,ZYX,11/2/1997
839,Dorothy,Virginia,Cruz,vcruzna@infoseek.co.jp,10 Mockingbird Parkway,5071 East Crossing,inajana,96911,Guam Drivers License,1755577763,1/17/2008,4/16/2003,7.333,248.24,Orange,Khaki,Female,Operator,A,Z,11/4/1967
840,Ann,Nancy,Brooks,nbrooksnb@cbc.ca,46699 Heath Circle,19 La Follette Lane,Inarajan,96929,Guam ID Card,2771267769,5/3/1919,10/4/1937,4.808,325.71,Green,Aquamarine,Female,Operator,ABCD,ZYX,9/12/1950
841,Willie,Billy,Mason,bmasonnc@ca.gov,2477 Blackbird Trail,16970 Badeau Crossing,Mangilao,96928,Guam Drivers License,2799867508,8/6/2014,6/21/1959,5.87,324.6,Maroon,Pink,Male,Master,ABCDE,ZY,7/12/2007
842,Lillian,Melissa,Sanders,msandersnd@gravatar.com,47241 Charing Cross Court,199 Eggendart Crossing,Inarajan,96917,Guam Drivers License,1619530274,6/28/2010,10/6/2001,5.579,282.67,Indigo,Indigo,Female,Operator,ABCD,ZY,2/2/1977
843,Clarence,William,Payne,wpaynene@gizmodo.com,6 Bowman Lane,17 Manley Plaza,Asan/Maina,96932,Guam ID Card,9017003588,6/11/1923,1/16/1949,4.113,90.02,Red,Purple,Male,Master,ABCD,ZYX,1/11/1986
844,Robin,Maria,Harvey,mharveynf@t.co,699 East Street,88758 Blue Bill Park Point,inajana,96912,Guam ID Card,1137708426,10/25/1936,1/12/1970,4.917,120.36,Turquoise,Orange,Female,Chauffeur,ABC,Z,12/29/1966
845,Christopher,Ralph,Morris,rmorrisng@pcworld.com,23 Village Lane,42814 Dunning Park,Mongmong/Toto/Maite,96932,Guam ID Card,8358204235,9/12/1967,11/1/2013,5.867,101.89,Goldenrod,Turquoise,Male,Operator,AB,Z,12/10/1971
846,Angela,Alice,Roberts,arobertsnh@hhs.gov,24103 Lighthouse Bay Street,35 Gerald Point,Agat,96919,Guam Drivers License,4069170055,4/21/1963,3/25/1949,5.764,190.93,Puce,Aquamarine,Female,Operator,A,ZY,12/16/2002
847,David,Harold,Ellis,hellisni@chronoengine.com,2 Atwood Lane,2 7th Drive,Merizo,96928,Guam Drivers License,8667224459,9/25/1988,2/10/1989,6.113,366.79,Aquamarine,Puce,Male,Operator,AB,Z,8/20/1961
848,Antonio,David,Castillo,dcastillonj@yahoo.com,930 Springs Alley,37966 Forest Road,Talofofo,96913,Guam Drivers License,10551972852,8/4/1977,12/14/1954,7.945,187.17,Khaki,Indigo,Male,Master,ABCDE,ZYX,10/24/1970
849,Carl,Juan,Carter,jcarternk@tumblr.com,08 Shasta Drive,01 Fieldstone Parkway,Chalan Pago/Ordot,96921,Guam Drivers License,9853314468,5/9/2005,1/18/2015,7.315,164.55,Aquamarine,Violet,Male,Operator,A,ZY,7/19/2006
850,Roy,Richard,Dixon,rdixonnl@paginegialle.it,854 Nobel Junction,40 Lotheville Terrace,Umatac,96919,Guam Drivers License,9773209300,1/9/1987,2/15/1928,5.325,356.52,Khaki,Red,Male,Master,ABCDE,ZY,3/24/1999
851,Judith,Evelyn,Harrison,eharrisonnm@patch.com,63076 Meadow Vale Drive,9662 Knutson Road,Tamuning,96925,Guam ID Card,1273287261,7/16/1954,6/22/1985,6.968,91.68,Violet,Blue,Female,Master,ABCDE,ZY,8/2/1987
852,Larry,Shawn,Hunter,shunternn@walmart.com,0 Debs Junction,1771 Crowley Avenue,Talofofo,96910,Guam Drivers License,7172725659,2/10/1964,2/20/1967,5.774,124.79,Goldenrod,Crimson,Male,Chauffeur,AB,Z,6/29/1978
853,Bruce,Philip,Stevens,pstevensno@ucoz.com,9 Florence Center,6671 Maryland Road,Inarajan,96929,Guam Drivers License,4837058798,3/28/1990,10/24/1930,5.624,94.38,Pink,Khaki,Male,Chauffeur,A,Z,6/23/1991
854,Shirley,Brenda,James,bjamesnp@mayoclinic.com,100 Ridgeview Court,9 Ramsey Circle,Agana Hts.,96925,Guam Drivers License,10117092099,4/29/1992,6/13/1946,5.766,158.87,Goldenrod,Turquoise,Female,Master,ABC,ZY,4/12/1951
855,Beverly,Anna,Jenkins,ajenkinsnq@wsj.com,992 Gulseth Avenue,930 Paget Avenue,Santa Rita,96922,Guam Drivers License,7904368379,11/11/2013,11/4/2002,5.708,324.01,Fuscia,Purple,Female,Operator,AB,ZYX,8/2/1960
856,John,Harry,Moore,hmoorenr@icq.com,370 Browning Center,0034 Talmadge Pass,Yona,96926,Guam Drivers License,10463052172,4/19/1926,3/16/1960,5.772,81.54,Orange,Red,Male,Master,ABC,ZY,3/3/1952
857,Alan,Raymond,Hughes,rhughesns@sphinn.com,53258 Bluestem Plaza,55430 Toban Lane,Talofofo,96918,Guam Drivers License,3821788918,6/7/1965,5/1/1965,5.75,86.87,Violet,Teal,Male,Chauffeur,ABCD,ZY,12/4/1957
858,Joshua,Russell,Edwards,redwardsnt@lycos.com,384 Kedzie Street,34 Cody Place,Mongmong/Toto/Maite,96914,Guam ID Card,10744018868,12/17/1927,1/4/2001,5.299,345.71,Red,Mauv,Male,Chauffeur,A,ZYX,9/21/1964
859,Andrea,Emily,Parker,eparkernu@elpais.com,1 Lakewood Gardens Plaza,9271 Charing Cross Terrace,Hagtna,96929,Guam ID Card,3209530250,6/30/1983,2/24/1967,4.898,77.4,Mauv,Maroon,Female,Operator,A,Z,6/2/1963
860,Douglas,Todd,Bowman,tbowmannv@disqus.com,5 Hazelcrest Hill,70 Heath Plaza,Agana Hts.,96925,Guam ID Card,2143500043,1/29/1980,11/13/1985,5.103,150.98,Maroon,Red,Male,Master,ABCDE,Z,4/12/1995
861,Stephen,Harry,Hart,hhartnw@bbc.co.uk,1 American Ash Street,92 Loeprich Court,Barrigada,"",Guam ID Card,8300581559,3/16/1993,9/21/1921,7.833,192.75,Puce,Blue,Male,Master,ABC,ZYX,9/16/2008
862,Angela,Doris,Fuller,dfullernx@bluehost.com,6629 Caliangt Court,3091 Walton Pass,Merizo,96926,Guam Drivers License,6167329783,4/13/1967,12/26/2014,5.103,332.47,Purple,Yellow,Female,Master,ABC,ZY,5/13/1959
863,Roy,Chris,Hayes,chayesny@constantcontact.com,05 Nevada Drive,54 Barby Alley,Chalan Pago/Ordot,96922,Guam Drivers License,6796774744,8/23/1925,5/12/1965,7.276,108.0,Mauv,Pink,Male,Master,A,Z,1/13/1994
864,Elizabeth,Carolyn,Palmer,cpalmernz@smh.com.au,7 Old Shore Court,18983 Veith Place,Chalan Pago/Ordot,96932,Guam ID Card,10372344098,8/30/2013,11/3/2018,5.086,274.38,Pink,Red,Female,Operator,ABCD,ZY,5/15/2006
865,Bruce,Alan,Turner,aturnero0@flavors.me,5862 Scoville Hill,149 Arizona Terrace,Agana Hts.,96917,Guam Drivers License,8409915931,10/30/1931,9/12/1970,4.04,300.65,Yellow,Red,Male,Chauffeur,AB,ZY,8/25/1973
866,Tammy,Amanda,Hansen,ahanseno1@nps.gov,39 Delaware Avenue,769 Hoepker Circle,Santa Rita,96931,Guam ID Card,7715135974,4/22/1999,11/20/1982,5.752,129.22,Pink,Purple,Female,Chauffeur,ABCD,ZY,9/27/1988
867,Sarah,Bonnie,Larson,blarsono2@is.gd,8221 Summit Pass,330 Merry Place,Asan/Maina,96912,Guam ID Card,7112611407,5/16/2012,3/5/1978,5.524,364.95,Violet,Maroon,Female,Operator,ABCD,Z,8/24/1971
